Loan_ID,Disbursement_Date,Sector,Region,Loan_Amount,Tenure_Months,Interest_Rate,Outstanding_Principal,Days_Past_Due
MSME-03813,2021-11-28,Trading,West,6320000.0,36,16.55,0.0,120
MSME-03814,2024-01-13,Agriculture Tech,South,3570000.0,48,13.0,1511400.25,0
MSME-03815,2026-03-12,Trading,East,11820000.0,48,11.07,10960540.93,15
MSME-03816,2021-07-05,Services,East,5160000.0,48,16.63,0.0,0
MSME-03817,2024-02-22,Trading,South,5250000.0,48,14.62,2417277.46,0
MSME-03818,2021-03-12,Personal Loan,South,9820000.0,60,15.8,0.0,0
MSME-03819,2024-11-10,Personal Loan,South,13090000.0,60,17.4,9808771.98,0
MSME-03820,2024-02-03,Services,South,2510000.0,24,14.79,0.0,15
MSME-03821,2026-05-02,Trading,North,3590000.0,48,14.52,3444031.87,0
MSME-03822,2024-07-30,Trading,West,5020000.0,60,13.03,3393340.97,45
MSME-03823,2025-07-27,Personal Loan,North,19480000.0,36,13.14,13864779.87,0
MSME-03824,2025-07-31,Trading,North,8000000.0,60,16.58,6903156.84,0
MSME-03825,2022-02-28,Trading,West,12020000.0,60,14.14,1771491.29,0
MSME-03826,2026-04-07,Manufacturing,South,4910000.0,24,12.14,4278172.83,0
MSME-03827,2023-11-17,Services,East,9860000.0,60,11.66,5230042.37,0
MSME-03828,2025-05-29,Services,South,1570000.0,36,14.31,1043021.84,0
MSME-03829,2026-04-15,Personal Loan,South,790000.0,48,14.25,750527.78,0
MSME-03830,2026-01-30,Trading,South,9430000.0,12,15.57,5158382.04,0
MSME-03831,2021-11-30,Trading,South,8030000.0,24,14.3,0.0,0
MSME-03832,2026-01-10,Personal Loan,South,2820000.0,36,12.0,2394175.19,45
MSME-03833,2022-02-21,Personal Loan,East,13780000.0,24,14.55,0.0,0
MSME-03834,2023-01-13,Trading,South,19860000.0,48,17.35,2886485.66,0
MSME-03835,2024-01-14,Services,West,7970000.0,60,12.12,4506834.76,0
MSME-03836,2021-11-02,Trading,North,12530000.0,60,15.83,790348.39,15
MSME-03837,2026-01-15,Household Loan,South,19260000.0,36,15.16,16546724.86,0
MSME-03838,2022-01-18,Manufacturing,South,16650000.0,48,16.24,0.0,0
MSME-03839,2024-08-01,Household Loan,West,9320000.0,12,12.05,0.0,0
MSME-03840,2023-03-14,Agriculture Tech,North,14780000.0,12,17.59,0.0,0
MSME-03841,2023-06-04,Services,South,2650000.0,60,15.35,1209953.85,0
MSME-03842,2022-05-15,Manufacturing,West,10290000.0,48,16.93,0.0,0
MSME-03843,2023-02-16,Services,North,5650000.0,48,12.73,923779.77,0
MSME-03844,2026-06-27,Trading,West,3310000.0,36,16.18,3257269.27,0
MSME-03845,2024-01-08,Manufacturing,North,8580000.0,12,16.47,0.0,0
MSME-03846,2024-11-01,Agriculture Tech,East,2710000.0,36,13.78,1278497.28,0
MSME-03847,2026-03-03,Household Loan,West,14010000.0,24,13.69,11611684.81,0
MSME-03848,2025-11-25,Services,East,9180000.0,48,15.6,8036903.76,120
MSME-03849,2021-11-08,Education,South,10670000.0,12,11.65,0.0,0
MSME-03850,2023-11-30,Manufacturing,North,3010000.0,36,16.15,403626.29,0
MSME-03851,2024-01-23,Trading,West,2880000.0,60,11.3,1628476.26,0
MSME-03852,2023-06-18,Manufacturing,South,11710000.0,24,12.33,0.0,0
MSME-03853,2024-07-13,Agriculture Tech,North,19700000.0,36,15.65,7296226.79,0
MSME-03854,2024-12-18,Household Loan,East,2020000.0,60,11.69,1494245.28,120
MSME-03855,2026-04-18,Agriculture Tech,South,5790000.0,12,17.8,4406201.41,0
MSME-03856,2021-04-13,Manufacturing,North,17400000.0,12,17.08,0.0,0
MSME-03857,2026-02-27,Trading,North,1540000.0,24,15.38,1272346.62,0
MSME-03858,2024-02-03,Services,North,17530000.0,60,16.73,10587967.15,45
MSME-03859,2023-11-16,Trading,South,10530000.0,48,17.21,4203754.08,0
MSME-03860,2024-06-23,Personal Loan,East,8220000.0,12,12.82,0.0,0
MSME-03861,2025-02-16,Personal Loan,South,6260000.0,48,16.95,4474231.86,0
MSME-03862,2025-11-22,Agriculture Tech,West,6010000.0,48,12.36,5205399.99,0
MSME-03863,2026-04-05,Trading,West,6190000.0,36,13.89,5694361.6,0
MSME-03864,2022-10-09,Trading,East,17710000.0,36,14.91,0.0,15
MSME-03865,2026-04-26,Manufacturing,North,14500000.0,12,16.0,11319818.45,0
MSME-03866,2023-03-16,Trading,East,13430000.0,48,11.21,2448046.86,120
MSME-03867,2026-02-25,Trading,South,16000000.0,36,13.03,14208541.14,0
MSME-03868,2025-09-12,Agriculture Tech,South,5220000.0,60,15.26,4578153.74,0
MSME-03869,2025-11-23,Agriculture Tech,East,12400000.0,60,13.5,11197009.48,0
MSME-03870,2024-04-04,Manufacturing,South,9260000.0,60,16.43,5877235.53,0
MSME-03871,2021-01-23,Trading,West,15670000.0,60,15.56,0.0,0
MSME-03872,2023-09-30,Manufacturing,North,6250000.0,48,12.64,2143176.41,0
MSME-03873,2025-04-08,Manufacturing,East,12900000.0,60,12.02,10254841.18,0
MSME-03874,2024-11-27,Personal Loan,North,17660000.0,48,15.4,11594801.75,0
MSME-03875,2024-03-14,Manufacturing,West,8100000.0,12,14.15,0.0,15
MSME-03876,2021-06-29,Trading,North,1430000.0,12,12.18,0.0,0
MSME-03877,2022-07-31,Manufacturing,North,10370000.0,60,13.28,2592286.35,0
MSME-03878,2026-02-08,Personal Loan,South,6980000.0,60,13.12,6524182.23,0
MSME-03879,2022-11-15,Services,South,13480000.0,60,11.76,4209561.34,0
MSME-03880,2025-01-30,Trading,North,19030000.0,12,14.83,0.0,0
MSME-03881,2025-06-06,Services,South,9760000.0,36,16.35,6618142.11,0
MSME-03882,2024-05-01,Education,South,9380000.0,12,15.03,0.0,0
MSME-03883,2025-09-13,Household Loan,North,13130000.0,60,16.78,11577738.42,0
MSME-03884,2021-06-09,Trading,South,2160000.0,36,11.89,0.0,120
MSME-03885,2025-03-31,Personal Loan,West,5140000.0,36,14.05,3141519.57,0
MSME-03886,2025-11-17,Household Loan,East,18390000.0,24,15.27,12771776.21,0
MSME-03887,2023-02-19,Household Loan,East,13430000.0,48,15.73,2333722.85,15
MSME-03888,2023-06-21,Agriculture Tech,East,370000.0,60,15.87,173845.72,0
MSME-03889,2022-06-18,Agriculture Tech,South,4170000.0,48,16.1,0.0,15
MSME-03890,2023-01-13,Trading,North,13690000.0,24,15.56,0.0,0
MSME-03891,2023-10-03,Education,South,15310000.0,48,11.66,5220283.2,0
MSME-03892,2022-05-13,Services,West,16810000.0,60,15.87,3461336.43,0
MSME-03893,2023-01-29,Agriculture Tech,West,5910000.0,24,16.07,0.0,0
MSME-03894,2022-11-25,Trading,South,18630000.0,48,17.95,1902495.72,0
MSME-03895,2025-07-26,Education,North,11100000.0,12,15.85,66619.98,0
MSME-03896,2025-12-06,Personal Loan,North,13960000.0,36,15.81,11567761.21,15
MSME-03897,2022-08-29,Manufacturing,South,11980000.0,24,14.6,0.0,0
MSME-03898,2024-01-12,Personal Loan,South,2540000.0,12,17.08,0.0,0
MSME-03899,2024-03-13,Services,North,19270000.0,60,17.98,12180000.74,0
MSME-03900,2025-12-10,Personal Loan,West,2550000.0,36,16.45,2124698.1,0
MSME-03901,2023-08-03,Trading,South,5170000.0,24,15.29,0.0,0
MSME-03902,2025-09-19,Trading,West,16290000.0,36,11.55,12271293.06,0
MSME-03903,2022-11-27,Household Loan,West,12410000.0,24,16.09,0.0,15
MSME-03904,2024-04-18,Trading,West,16780000.0,24,15.96,0.0,0
MSME-03905,2025-03-07,Personal Loan,East,10360000.0,48,16.43,7504273.65,0
MSME-03906,2024-05-05,Services,East,7600000.0,36,11.87,2197624.39,0
MSME-03907,2023-01-24,Services,East,18440000.0,36,15.58,0.0,0
MSME-03908,2021-11-29,Trading,East,820000.0,12,13.07,0.0,0
MSME-03909,2022-08-05,Services,South,17140000.0,60,16.32,4571091.67,120
MSME-03910,2026-05-30,Trading,West,4690000.0,12,12.68,4073444.23,0
MSME-03911,2022-07-01,Manufacturing,East,16990000.0,48,15.79,0.0,0
MSME-03912,2021-10-05,Trading,West,2870000.0,24,13.06,0.0,0
MSME-03913,2024-07-26,Manufacturing,West,11650000.0,48,11.06,6439628.91,0
MSME-03914,2021-04-16,Household Loan,North,17770000.0,48,15.43,0.0,0
MSME-03915,2024-03-21,Household Loan,North,9520000.0,12,11.79,0.0,0
MSME-03916,2022-02-12,Trading,South,14960000.0,24,15.62,0.0,0
MSME-03917,2024-09-30,Education,South,16110000.0,60,17.48,11764726.64,0
MSME-03918,2023-06-27,Trading,West,14760000.0,48,17.78,4256678.39,0
MSME-03919,2024-11-22,Agriculture Tech,South,18510000.0,60,12.65,13543435.4,0
MSME-03920,2024-04-17,Personal Loan,South,8990000.0,24,16.66,0.0,0
MSME-03921,2025-08-18,Household Loan,South,3550000.0,24,13.47,2016029.07,0
MSME-03922,2023-08-27,Trading,North,1050000.0,12,17.3,0.0,0
MSME-03923,2023-01-03,Education,East,5000000.0,36,16.51,0.0,0
MSME-03924,2025-04-07,Trading,West,2950000.0,12,11.52,0.0,0
MSME-03925,2023-02-26,Household Loan,North,11200000.0,60,13.85,4346215.34,0
MSME-03926,2025-12-05,Manufacturing,South,3780000.0,12,13.36,1465989.02,15
MSME-03927,2021-04-01,Agriculture Tech,South,870000.0,24,16.5,0.0,0
MSME-03928,2025-05-08,Agriculture Tech,North,820000.0,48,13.87,616990.79,0
MSME-03929,2026-06-07,Agriculture Tech,North,16650000.0,36,15.79,16138285.36,0
MSME-03930,2024-01-25,Manufacturing,West,11870000.0,24,15.22,0.0,0
MSME-03931,2022-07-25,Household Loan,South,7230000.0,48,17.83,0.0,0
MSME-03932,2025-11-14,Manufacturing,North,17900000.0,60,17.56,16264792.23,0
MSME-03933,2024-12-30,Agriculture Tech,North,1500000.0,60,13.99,1135033.19,0
MSME-03934,2025-03-17,Trading,East,19610000.0,60,16.07,15722573.45,0
MSME-03935,2025-01-29,Trading,East,12360000.0,12,16.81,0.0,0
MSME-03936,2023-02-06,Services,East,3750000.0,60,17.29,1480043.12,15
MSME-03937,2024-08-02,Trading,North,13610000.0,60,11.48,9103520.61,15
MSME-03938,2024-06-03,Manufacturing,West,15290000.0,12,13.11,0.0,0
MSME-03939,2021-08-21,Manufacturing,South,8640000.0,48,13.24,0.0,0
MSME-03940,2025-10-26,Trading,South,17250000.0,24,14.04,11430355.95,0
MSME-03941,2023-12-25,Education,South,3100000.0,36,12.18,477990.65,0
MSME-03942,2025-12-19,Personal Loan,South,5650000.0,60,14.47,5175595.29,0
MSME-03943,2021-02-09,Manufacturing,West,1960000.0,60,15.64,0.0,45
MSME-03944,2021-05-23,Trading,West,4300000.0,60,14.48,0.0,0
MSME-03945,2022-12-29,Manufacturing,South,4850000.0,12,15.66,0.0,0
MSME-03946,2025-08-18,Manufacturing,West,18360000.0,12,11.47,1343824.7,0
MSME-03947,2021-07-08,Agriculture Tech,West,1650000.0,12,17.13,0.0,0
MSME-03948,2023-03-20,Agriculture Tech,West,8610000.0,36,17.57,0.0,0
MSME-03949,2025-09-18,Manufacturing,North,10690000.0,24,15.33,6569815.91,0
MSME-03950,2023-11-21,Trading,South,17980000.0,60,17.17,10177435.41,0
MSME-03951,2024-05-26,Manufacturing,South,19950000.0,48,11.92,10264904.45,0
MSME-03952,2025-07-29,Personal Loan,West,15090000.0,60,16.58,13008380.07,0
MSME-03953,2023-06-16,Household Loan,North,19420000.0,60,11.83,8599760.09,0
MSME-03954,2023-01-30,Manufacturing,South,15760000.0,60,13.86,5851357.76,0
MSME-03955,2025-07-19,Trading,South,19270000.0,60,13.27,16317810.43,0
MSME-03956,2026-07-09,Personal Loan,South,14170000.0,24,15.1,14000899.51,0
MSME-03957,2022-04-02,Household Loan,East,1690000.0,48,13.11,0.0,0
MSME-03958,2024-07-06,Trading,West,8100000.0,12,15.46,0.0,120
MSME-03959,2025-02-09,Manufacturing,East,12970000.0,48,13.57,9028119.18,0
MSME-03960,2021-01-29,Manufacturing,West,7080000.0,60,17.03,0.0,0
MSME-03961,2023-05-03,Services,South,5540000.0,48,15.44,1299112.21,0
MSME-03962,2025-11-30,Trading,South,11590000.0,60,12.51,10473722.42,0
MSME-03963,2022-02-02,Manufacturing,South,18680000.0,48,13.35,0.0,0
MSME-03964,2025-02-09,Services,North,800000.0,36,16.93,461125.27,0
MSME-03965,2021-04-02,Manufacturing,South,15410000.0,48,13.71,0.0,0
MSME-03966,2025-12-03,Education,East,14480000.0,12,14.75,5557314.23,0
MSME-03967,2025-10-22,Trading,South,19280000.0,12,15.54,5102567.1,0
MSME-03968,2022-08-06,Manufacturing,East,18620000.0,48,13.43,0.0,0
MSME-03969,2024-02-24,Services,South,15270000.0,48,13.06,6938502.43,0
MSME-03970,2023-10-30,Trading,North,10460000.0,24,14.33,0.0,0
MSME-03971,2021-12-25,Household Loan,North,4160000.0,48,12.5,0.0,120
MSME-03972,2025-12-07,Services,South,10950000.0,12,12.99,4303765.28,0
MSME-03973,2024-11-04,Trading,South,15330000.0,36,11.43,7143937.76,0
MSME-03974,2022-07-09,Education,North,17920000.0,12,13.13,0.0,15
MSME-03975,2026-03-25,Trading,South,15820000.0,24,13.24,13544180.35,0
MSME-03976,2026-07-05,Household Loan,South,3990000.0,48,17.73,3963182.44,0
MSME-03977,2023-08-04,Trading,South,12030000.0,36,15.13,0.0,0
MSME-03978,2022-04-22,Services,East,6710000.0,12,16.51,0.0,15
MSME-03979,2025-09-17,Manufacturing,East,280000.0,36,11.32,210262.88,0
MSME-03980,2021-02-11,Trading,South,4080000.0,60,11.75,0.0,0
MSME-03981,2026-03-16,Personal Loan,West,2350000.0,12,16.7,1577801.59,0
MSME-03982,2025-12-22,Personal Loan,East,16870000.0,60,15.36,15504871.62,120
MSME-03983,2021-12-01,Trading,East,5240000.0,36,12.34,0.0,0
MSME-03984,2023-01-05,Trading,South,5770000.0,48,13.83,754531.87,0
MSME-03985,2021-03-04,Personal Loan,North,19200000.0,48,14.77,0.0,0
MSME-03986,2023-07-11,Household Loan,East,7640000.0,48,16.91,2265697.23,0
MSME-03987,2022-06-30,Manufacturing,South,290000.0,60,11.42,64283.24,0
MSME-03988,2022-03-31,Services,West,5750000.0,48,15.18,0.0,0
MSME-03989,2024-06-24,Trading,West,2470000.0,24,16.02,0.0,0
MSME-03990,2022-12-17,Personal Loan,South,2150000.0,12,17.85,0.0,0
MSME-03991,2023-05-03,Manufacturing,South,1640000.0,12,16.65,0.0,0
MSME-03992,2021-05-15,Trading,North,11910000.0,36,12.93,0.0,0
MSME-03993,2021-02-25,Education,South,3870000.0,60,15.97,0.0,15
MSME-03994,2022-09-08,Manufacturing,South,7290000.0,12,16.34,0.0,0
MSME-03995,2022-02-09,Services,South,17250000.0,60,16.11,2395687.7,0
MSME-03996,2021-04-13,Trading,South,8540000.0,36,16.74,0.0,0
MSME-03997,2024-02-27,Trading,North,18320000.0,48,17.33,8740579.77,0
MSME-03998,2025-01-30,Trading,West,10010000.0,36,11.69,5486656.01,0
MSME-03999,2022-09-09,Services,North,8040000.0,24,11.73,0.0,0
MSME-04000,2024-08-12,Manufacturing,West,15030000.0,48,16.57,8883733.3,0
MSME-04001,2025-10-14,Services,West,1560000.0,48,12.77,1317178.63,0
MSME-04002,2023-01-26,Personal Loan,South,1880000.0,48,11.41,268882.15,15
MSME-04003,2023-06-28,Education,East,13070000.0,36,13.81,0.0,0
MSME-04004,2024-12-30,Manufacturing,South,9790000.0,24,16.74,2375854.69,0
MSME-04005,2025-11-20,Manufacturing,East,15830000.0,60,11.89,14212794.85,0
MSME-04006,2026-02-25,Trading,South,18330000.0,36,15.7,16352339.51,0
MSME-04007,2023-07-18,Trading,South,7830000.0,12,11.03,0.0,120
MSME-04008,2024-01-07,Trading,South,11970000.0,12,11.77,0.0,120
MSME-04009,2022-01-12,Agriculture Tech,South,10060000.0,36,13.46,0.0,0
MSME-04010,2023-03-25,Manufacturing,South,19630000.0,60,11.59,7691103.63,0
MSME-04011,2024-12-08,Manufacturing,South,16640000.0,12,16.92,0.0,0
MSME-04012,2022-02-23,Trading,South,18240000.0,60,17.05,2771244.09,0
MSME-04013,2022-03-30,Agriculture Tech,North,5160000.0,48,16.29,0.0,120
MSME-04014,2024-03-06,Manufacturing,North,15470000.0,36,12.7,3563910.42,0
MSME-04015,2023-08-05,Agriculture Tech,South,5380000.0,48,14.66,1655839.04,0
MSME-04016,2024-08-29,Trading,North,4250000.0,12,12.29,0.0,15
MSME-04017,2026-02-17,Personal Loan,North,18890000.0,60,12.97,17722875.44,0
MSME-04018,2021-01-18,Personal Loan,West,480000.0,48,14.61,0.0,0
MSME-04019,2025-02-02,Trading,North,19310000.0,12,16.15,0.0,0
MSME-04020,2025-07-04,Trading,East,3070000.0,24,11.66,1538597.18,0
MSME-04021,2026-06-20,Trading,South,16410000.0,48,13.08,16156757.85,0
MSME-04022,2023-07-12,Trading,West,5590000.0,24,17.49,0.0,0
MSME-04023,2021-10-20,Agriculture Tech,South,7080000.0,24,14.0,0.0,0
MSME-04024,2025-09-29,Personal Loan,South,4410000.0,12,17.57,880048.35,0
MSME-04025,2025-01-31,Agriculture Tech,South,11750000.0,36,17.94,6719410.94,0
MSME-04026,2026-01-11,Personal Loan,South,7030000.0,60,14.69,6509083.45,0
MSME-04027,2024-12-16,Trading,South,13180000.0,12,13.02,0.0,45
MSME-04028,2023-02-20,Manufacturing,North,410000.0,48,16.54,72472.97,15
MSME-04029,2022-02-05,Education,West,1380000.0,60,12.12,173519.98,15
MSME-04030,2024-07-02,Trading,South,2080000.0,36,12.76,727617.61,75
MSME-04031,2023-07-08,Agriculture Tech,South,8440000.0,12,16.49,0.0,0
MSME-04032,2023-09-18,Trading,East,16310000.0,36,14.04,824560.21,0
MSME-04033,2024-06-15,Manufacturing,South,17770000.0,48,12.41,9434856.72,0
MSME-04034,2022-05-29,Household Loan,West,4970000.0,12,15.56,0.0,0
MSME-04035,2021-10-13,Manufacturing,South,11530000.0,48,16.13,0.0,0
MSME-04036,2022-09-27,Household Loan,East,15390000.0,60,11.88,4334099.52,0
MSME-04037,2023-11-20,Household Loan,North,5850000.0,60,12.94,3158571.12,0
MSME-04038,2024-01-23,Education,West,8240000.0,36,12.55,1527352.68,0
MSME-04039,2022-05-08,Agriculture Tech,East,10530000.0,36,13.66,0.0,0
MSME-04040,2025-05-25,Services,North,2780000.0,60,16.34,2316848.99,0
MSME-04041,2025-08-13,Personal Loan,North,620000.0,24,16.0,351658.81,45
MSME-04042,2024-11-05,Trading,South,3140000.0,60,15.64,2318376.66,0
MSME-04043,2025-11-11,Services,West,12570000.0,12,11.04,3988404.42,0
MSME-04044,2022-05-12,Agriculture Tech,South,1570000.0,48,12.0,0.0,0
MSME-04045,2024-01-22,Trading,South,3870000.0,60,12.56,2215713.89,0
MSME-04046,2026-02-14,Trading,North,6820000.0,60,12.9,6389314.8,120
MSME-04047,2025-03-16,Trading,South,1650000.0,48,12.02,1174524.64,0
MSME-04048,2023-09-13,Services,South,3910000.0,48,13.87,1310135.58,0
MSME-04049,2025-01-22,Personal Loan,West,18230000.0,12,11.53,0.0,0
MSME-04050,2021-07-05,Trading,South,480000.0,48,16.25,0.0,0
MSME-04051,2025-02-09,Household Loan,West,13100000.0,36,16.51,7530997.31,0
MSME-04052,2025-02-17,Agriculture Tech,South,7750000.0,60,15.02,6079674.68,0
MSME-04053,2023-01-31,Personal Loan,North,13490000.0,48,11.63,1991528.36,0
MSME-04054,2022-07-05,Services,South,11810000.0,12,17.23,0.0,0
MSME-04055,2025-05-12,Education,South,4550000.0,48,17.76,3500692.29,0
MSME-04056,2023-07-10,Manufacturing,West,16960000.0,60,12.42,7809780.32,0
MSME-04057,2024-05-15,Personal Loan,West,9890000.0,24,15.93,0.0,0
MSME-04058,2023-03-14,Manufacturing,North,16470000.0,48,16.89,3240334.15,0
MSME-04059,2022-04-08,Personal Loan,North,8180000.0,36,14.78,0.0,15
MSME-04060,2022-09-06,Household Loan,North,19700000.0,60,13.26,5405899.42,15
MSME-04061,2025-11-09,Trading,West,15430000.0,12,14.35,4862226.79,0
MSME-04062,2025-08-05,Trading,West,19320000.0,60,14.59,16589865.77,0
MSME-04063,2024-08-06,Education,West,10340000.0,24,13.8,131173.11,0
MSME-04064,2025-05-28,Trading,South,9530000.0,12,17.51,0.0,120
MSME-04065,2024-02-04,Personal Loan,South,15130000.0,24,16.21,0.0,0
MSME-04066,2025-07-10,Manufacturing,South,17620000.0,24,12.69,9022779.28,0
MSME-04067,2021-02-14,Manufacturing,South,19290000.0,36,15.1,0.0,0
MSME-04068,2023-05-20,Household Loan,South,6560000.0,48,15.82,1639075.7,0
MSME-04069,2024-03-01,Agriculture Tech,North,15990000.0,36,11.98,3572528.54,0
MSME-04070,2021-08-13,Personal Loan,North,4290000.0,36,13.51,0.0,45
MSME-04071,2025-04-07,Trading,West,10960000.0,36,17.34,6893977.46,0
MSME-04072,2025-03-15,Agriculture Tech,West,3680000.0,12,14.97,0.0,0
MSME-04073,2025-04-22,Services,South,7010000.0,48,12.52,5168105.26,0
MSME-04074,2021-02-14,Agriculture Tech,South,18630000.0,48,11.86,0.0,15
MSME-04075,2021-10-29,Agriculture Tech,South,3010000.0,12,14.63,0.0,0
MSME-04076,2024-08-29,Services,East,12680000.0,36,14.83,5248784.47,0
MSME-04077,2024-07-19,Trading,West,11900000.0,36,13.34,4385762.95,15
MSME-04078,2022-02-19,Trading,West,2500000.0,24,15.41,0.0,0
MSME-04079,2026-07-04,Education,East,6590000.0,24,11.48,6467506.28,15
MSME-04080,2022-09-04,Trading,North,11300000.0,60,12.02,3021676.46,45
MSME-04081,2022-03-28,Agriculture Tech,South,3820000.0,24,14.82,0.0,0
MSME-04082,2025-11-05,Trading,South,16030000.0,48,11.43,13686066.25,0
MSME-04083,2023-07-23,Agriculture Tech,South,19450000.0,12,17.17,0.0,45
MSME-04084,2022-05-20,Education,West,4370000.0,36,12.0,0.0,0
MSME-04085,2026-05-23,Trading,South,3820000.0,60,15.72,3739183.9,15
MSME-04086,2023-11-24,Manufacturing,North,9150000.0,24,13.74,0.0,0
MSME-04087,2023-12-19,Manufacturing,South,14980000.0,60,13.8,8408377.59,0
MSME-04088,2023-02-03,Agriculture Tech,West,5700000.0,12,16.35,0.0,0
MSME-04089,2025-12-05,Personal Loan,North,500000.0,12,14.5,194579.24,0
MSME-04090,2026-05-25,Manufacturing,East,10870000.0,60,16.08,10650355.18,0
MSME-04091,2026-07-06,Education,South,19140000.0,60,14.54,19045502.44,0
MSME-04092,2021-01-29,Trading,North,7890000.0,60,15.15,0.0,45
MSME-04093,2023-09-28,Services,South,8460000.0,36,16.33,537435.48,0
MSME-04094,2025-12-05,Household Loan,East,19380000.0,48,15.25,17059040.49,75
MSME-04095,2025-04-21,Trading,South,13920000.0,24,15.31,5641619.83,0
MSME-04096,2023-11-04,Services,West,14410000.0,24,16.52,0.0,45
MSME-04097,2023-04-02,Manufacturing,South,11300000.0,24,17.64,0.0,0
MSME-04098,2024-09-26,Manufacturing,North,19490000.0,60,13.64,13809457.23,0
MSME-04099,2023-02-18,Trading,West,13810000.0,60,15.04,5382251.16,0
MSME-04100,2022-06-13,Manufacturing,South,17910000.0,60,11.6,3781514.04,0
MSME-04101,2023-04-15,Agriculture Tech,South,14020000.0,36,13.51,0.0,0
MSME-04102,2023-11-03,Trading,West,14730000.0,36,13.88,1489605.71,0
MSME-04103,2025-06-02,Services,South,5880000.0,36,16.85,3976545.08,0
MSME-04104,2021-11-29,Manufacturing,East,6140000.0,36,14.59,0.0,15
MSME-04105,2024-08-25,Trading,North,15680000.0,12,16.12,0.0,0
MSME-04106,2021-02-14,Agriculture Tech,South,6000000.0,36,11.13,0.0,15
MSME-04107,2024-09-30,Household Loan,North,11300000.0,36,14.25,5004632.0,0
MSME-04108,2026-01-19,Manufacturing,West,5060000.0,36,17.31,4383067.84,0
MSME-04109,2022-05-25,Personal Loan,North,16360000.0,24,12.57,0.0,0
MSME-04110,2021-05-04,Services,East,2300000.0,24,11.22,0.0,0
MSME-04111,2023-04-11,Services,West,16610000.0,24,14.03,0.0,0
MSME-04112,2021-11-15,Services,South,12090000.0,48,15.93,0.0,0
MSME-04113,2021-12-28,Manufacturing,South,3820000.0,12,14.18,0.0,0
MSME-04114,2021-11-20,Manufacturing,South,10890000.0,60,14.22,811209.15,0
MSME-04115,2022-04-07,Agriculture Tech,South,5720000.0,36,15.69,0.0,0
MSME-04116,2025-03-17,Trading,South,6540000.0,24,12.78,2281943.46,0
MSME-04117,2022-09-24,Household Loan,East,7100000.0,12,16.26,0.0,0
MSME-04118,2021-03-29,Trading,West,1360000.0,36,12.07,0.0,0
MSME-04119,2021-05-07,Manufacturing,West,19720000.0,48,13.77,0.0,0
MSME-04120,2023-08-21,Education,West,730000.0,60,15.59,368004.38,0
MSME-04121,2026-07-13,Trading,West,13280000.0,36,16.8,13223072.42,0
MSME-04122,2026-06-30,Services,South,7490000.0,60,16.54,7438790.24,0
MSME-04123,2022-02-20,Agriculture Tech,East,12960000.0,36,16.05,0.0,0
MSME-04124,2025-04-11,Household Loan,West,7190000.0,48,13.51,5279604.3,0
MSME-04125,2021-01-15,Education,South,13510000.0,12,11.86,0.0,0
MSME-04126,2025-11-12,Agriculture Tech,West,14610000.0,60,12.52,13088777.27,0
MSME-04127,2021-11-09,Agriculture Tech,South,13840000.0,60,17.05,971524.78,0
MSME-04128,2023-06-29,Household Loan,East,2370000.0,12,17.0,0.0,0
MSME-04129,2021-06-20,Trading,East,13170000.0,60,17.66,0.0,120
MSME-04130,2021-08-21,Manufacturing,West,5670000.0,24,11.53,0.0,120
MSME-04131,2024-12-20,Trading,North,670000.0,12,14.76,0.0,0
MSME-04132,2024-06-06,Trading,East,8360000.0,48,15.54,4513995.18,0
MSME-04133,2021-08-15,Agriculture Tech,South,8730000.0,36,15.97,0.0,0
MSME-04134,2023-03-14,Agriculture Tech,South,9400000.0,36,15.51,0.0,0
MSME-04135,2025-10-28,Services,West,14130000.0,12,16.39,3995660.41,0
MSME-04136,2021-08-14,Manufacturing,South,6250000.0,24,13.52,0.0,0
MSME-04137,2024-09-18,Education,East,6370000.0,48,12.26,3793047.24,0
MSME-04138,2022-06-25,Trading,South,1300000.0,36,12.43,0.0,0
MSME-04139,2025-03-07,Agriculture Tech,South,13770000.0,36,11.08,7970341.31,0
MSME-04140,2023-01-10,Services,East,11400000.0,24,13.45,0.0,0
MSME-04141,2025-04-30,Trading,South,7050000.0,60,11.64,5666699.3,0
MSME-04142,2026-03-21,Manufacturing,North,14130000.0,12,13.25,9625304.59,0
MSME-04143,2024-12-02,Manufacturing,West,10790000.0,24,15.4,2134243.32,0
MSME-04144,2023-02-06,Personal Loan,South,9440000.0,24,17.26,0.0,0
MSME-04145,2022-09-21,Household Loan,East,10280000.0,24,16.88,0.0,0
MSME-04146,2021-03-07,Agriculture Tech,South,12760000.0,24,12.77,0.0,0
MSME-04147,2024-02-20,Manufacturing,South,13230000.0,60,11.94,7734633.37,0
MSME-04148,2024-09-03,Trading,South,5850000.0,48,12.35,3426496.1,0
MSME-04149,2021-06-13,Education,South,2900000.0,24,17.8,0.0,0
MSME-04150,2022-01-09,Education,South,3220000.0,24,14.85,0.0,75
MSME-04151,2025-05-03,Manufacturing,South,12820000.0,12,12.28,0.0,0
MSME-04152,2023-09-29,Manufacturing,South,17470000.0,36,16.89,1137872.74,0
MSME-04153,2024-06-24,Education,North,8250000.0,60,13.77,5458295.1,0
MSME-04154,2022-12-29,Trading,South,3470000.0,24,17.29,0.0,0
MSME-04155,2025-10-14,Trading,North,15160000.0,48,12.82,12802347.44,0
